id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code
301838,AWE,small_airport,Alowe Airport,-0.545,9.444,600,AF,GA,GA-3,Wonga Wongué Presidential Reserve,no,FOGW,AWE,
313134,AWR,closed,Awar Airport,-4.124,144.853,35,OC,PG,PG-MPM,Awar,no,,AWR,
314558,AXF,medium_airport,Alxa Left Banner Bayanhot Airport,38.74831,105.58858,4560,AS,CN,CN-15,Bayanhot,yes,ZBAL,AXF,
352222,AXO,small_airport,Pantar Airport,-8.24638,124.21971,18,AS,ID,ID-NT,Alor Island,no,WATP,AXO,
307980,AYAQ,small_airport,Kompiam Airport,-5.381666667,143.9247222,5100,OC,PG,PG-EPW,,no,AYAQ,KPM,KOM
53,AYBK,medium_airport,Buka Airport,-5.422319889,154.6730042,11,OC,PG,PG-NSB,Buka Island,yes,AYBK,BUA,
311258,AYBR,small_airport,Biaru Airport,-7.6693,146.7594,4900,OC,PG,PG-MPL,Biaru,no,AYBR,BRP,BRU
54,AYCH,medium_airport,Chimbu Airport,-6.024290085,144.970993,4974,OC,PG,PG-CPK,Kundiawa,yes,AYCH,CMU,
313962,AYDK,small_airport,Munduku Airport,-4.6204,143.4516,100,OC,PG,PG-ESW,Munduku,no,AYDK,MDM,MUN
311717,AYDL,small_airport,Kondobol Airport,-8.5336,142.5049,132,OC,PG,PG-WPD,Kondobol,no,AYDL,KPF,KDB
311110,AYDN,small_airport,Dinangat Airport,-6.1546,146.6772,5309,OC,PG,PG-MPL,Dinangat,no,AYDN,DNU,DIN
311116,AYDO,small_airport,Doini Airport,-10.7009,150.7218,31,OC,PG,PG-MBA,Castori Islets,no,AYDO,DOI,DOI
55,AYDU,medium_airport,Daru Airport,-9.086759567,143.2079926,20,OC,PG,PG-WPD,Daru,yes,AYDU,DAU,
311135,AYEB,small_airport,Embessa Airport,-9.447,148.7628,131,OC,PG,PG-NPP,Embessa,no,AYEB,EMS,EMB
308012,AYED,small_airport,Edwaki Airport,-3.883986,141.792234,190,OC,PG,PG-SAN,Yellow River Mission,no,AYED,XYR,EWK
311132,AYEL,small_airport,Eliptamin Airport,-5.0412,141.6779,4825,OC,PG,PG-SAN,Eliptamin,no,AYEL,EPT,ELP
311202,AYEN,small_airport,Engati Airstrip,-6.9179,146.1053,3715,OC,PG,PG-MPL,Engati,no,AYEN,EGA,EGT
311200,AYEO,small_airport,Emo River Airstrip,-9.1234,148.0415,2240,OC,PG,PG-NPP,Emo Mission,no,AYEO,EMO,EMO
311205,AYER,small_airport,Erume Airport,-8.2538,146.9747,6690,OC,PG,PG-CPM,Erume,no,AYER,ERU,EME
313974,AYES,small_airport,Meselia Airport,-6.1364,149.1183,180,OC,PG,PG-WBK,Demgulu,no,AYES,MFZ,
311370,AYFE,small_airport,Feramin Airport,-5.208,141.6988,4655,OC,PG,PG-SAN,Feramin,no,AYFE,FRQ,FMN
307757,AYFR,small_airport,Frieda River Airport,-4.610468,141.960138,217,OC,PG,PG-ESW,Frieda River,no,AYFR,FAQ,FRR
311384,AYFU,small_airport,Fuma Airport,-6.3933,142.4408,466,OC,PG,PG-WPD,Fuma,no,AYFU,FUM,FUMA
56,AYGA,medium_airport,Goroka Airport,-6.081689835,145.3919983,5282,OC,PG,PG-EHG,Goronka,yes,AYGA,GKA,
311430,AYGF,small_airport,Guari Airport,-8.1286,146.8722,6450,OC,PG,PG-CPM,Guari,no,AYGF,GUG,GAI
308005,AYGG,small_airport,Garasa Airport,-7.980713,147.213461,2539,OC,PG,PG-MPL,Au,no,AYGG,GRL,GSA
57,AYGN,medium_airport,Gurney Airport,-10.3114996,150.3339996,88,OC,PG,PG-MBA,Gurney,yes,AYGN,GUR,
307709,AYGP,small_airport,Gusap Airport,-6.053196,145.959047,1504,OC,PG,PG-MPL,Gusap,no,AYGP,GAP,GSP
58,AYGR,medium_airport,Girua Airport,-8.80453968,148.3090057,311,OC,PG,PG-NPP,Popondetta,yes,AYGR,PNP,
311386,AYGS,small_airport,Gasuke Airport,-6.1028,141.7393,157,OC,PG,PG-WPD,Gasuke,no,AYGS,GBC,GSK
311468,AYHB,small_airport,Habi Airport,-6.32,142.4893,993,OC,PG,PG-WPD,Habi,no,AYHB,HBD,HABI
311487,AYHE,small_airport,Heiweni Airport,-7.4223,146.4276,3480,OC,PG,PG-MPL,Heiweni,no,AYHE,HNI,HWI
312918,AYHH,small_airport,Honinabi Airport,-16.2457,142.1771,452,OC,PG,PG-WPD,Honinabi,no,AYHH,HNN,HBI
59,AYHK,medium_airport,Hoskins Airport,-5.462170124,150.4049988,66,OC,PG,PG-WBK,Kimbe,yes,AYHK,HKN,
311472,AYHO,small_airport,Haivaro Airport,-6.9406,143.059,180,OC,PG,PG-GPK,Haivaro,no,AYHO,HIT,HWO
312938,AYII,small_airport,Imane Airport,-6.7524,146.1072,3860,OC,PG,PG-MPL,Imane,no,AYII,IMN,IMN
313419,AYIM,small_airport,Kungim Airport,-5.671,141.03,349,OC,PG,PG-WPD,Kungim,no,AYIM,KGM,KNM
312964,AYIO,small_airport,Imonda Airport,-3.328,141.1573,990,OC,PG,PG-SAN,Imonda,no,AYIO,IMD,IMO
302264,AYIQ,small_airport,Aropa Airport,-6.305417,155.728139,20,OC,PG,PG-NSB,Kieta,yes,AYIQ,KIE,KIA
312934,AYIU,small_airport,Ialibu Airport,-6.2782,143.9944,6736,OC,PG,PG-SHM,Ialibu,no,AYIU,IAL,IBU
319533,AYIX,small_airport,Witu Airport,-4.689522,149.440112,25,OC,PG,PG-WBK,Garove Island,no,AYIX,WIU,WITU
311794,AYJO,small_airport,Yongai Airport,-8.5289,147.4603,6500,OC,PG,PG-CPM,Yongai,no,AYJO,KGH,YON
35188,AYKA,small_airport,Losuia Airport,-8.505820274,151.0809937,27,OC,PG,PG-MBA,Losuia,yes,AYKA,LSA,
308795,AYKG,small_airport,Kopiago Airport,-5.3883,142.4977,4445,OC,PG,PG-HE,Kopiago,no,AYKG,KPA,KGO
35185,AYKI,small_airport,Kiunga Airport,-6.125710011,141.2819977,88,OC,PG,PG-WPD,Kiunga,yes,AYKI,UNG,
308592,AYKJ,small_airport,Kanainj Airport,-5.2903,144.7072,4064,OC,PG,PG-MPM,Kanainj,no,AYKJ,KNE,KNJ
35184,AYKK,small_airport,Kikori Airport,-7.424379826,144.2500763,50,OC,PG,PG-GPK,Kikori,yes,AYKK,KRI,
60,AYKM,medium_airport,Kerema Airport,-7.963610172,145.7709961,10,OC,PG,PG-GPK,Kerema,yes,AYKM,KMA,
308594,AYKR,small_airport,Kar Kar Airport,-4.557,145.9404,130,OC,PG,PG-MPM,Kar Kar Island,no,AYKR,KRX,KKR
308319,AYKU,small_airport,Kuri Airport,-7.135083,143.276111,35,OC,PG,PG-GPK,Kuri,no,AYKU,KUQ,KURI
61,AYKV,medium_airport,Kavieng Airport,-2.579400063,150.8079987,7,OC,PG,PG-NIK,Kavieng,yes,AYKV,KVG,
31837,AYKY,small_airport,Londolovit Airport,-3.043610096,152.6289978,167,OC,PG,PG-NIK,Londolovit,yes,AYKY,LNV,
312686,AYLB,small_airport,Lab Lab Airport,-5.7204,148.0566,160,OC,PG,PG-MPL,Lab Lab Mission,no,AYLB,LAB,LAB
313841,AYLO,small_airport,Lowai Airport,-6.3344,146.6458,2900,OC,PG,PG-MPL,Lowai,no,AYLO,LWI,LOW
313927,AYLP,small_airport,Leron Plains Airport,-6.3917,146.3434,680,OC,PG,PG-MPL,Leron Plains,no,AYLP,LPN,LPS
313944,AYLS,small_airport,Lese Airport,-8.2799,146.2765,40,OC,PG,PG-GPK,Lese,no,AYLS,LNG,LESE
313946,AYLX,small_airport,Long Island Airport,-5.3604,147.0177,116,OC,PG,PG-MPM,Long Island,no,AYLX,LSJ,LIS
317271,AYM,seaplane_base,Yas Island Seaplane Base,24.467,54.6103,0,AS,AE,AE-AZ,Abu Dhabi,no,,AYM,
314134,AYMA,small_airport,Manari Airport,-9.1908,147.6219,2630,OC,PG,PG-CPM,Manari,no,AYMA,MRM,MRI
312797,AYMB,small_airport,Morobe Airport,-7.74,147.59,8,OC,PG,PG-MPL,Morobe,no,AYMB,OBM,MBE
62,AYMD,medium_airport,Madang Airport,-5.207079887,145.7890015,20,OC,PG,PG-MPM,Madang,yes,AYMD,MAG,
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.826789856,144.2960052,5388,OC,PG,PG-WHM,Mount Hagen,yes,AYMH,HGU,
308188,AYML,small_airport,Mougulu Airport,-6.280859,142.420775,825,OC,PG,PG-WPD,Mougulu,no,AYML,GUV,MGU
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,5680,OC,PG,PG-SHM,Mendi,yes,AYMN,MDU,
65,AYMO,large_airport,Momote Airport,-2.06189,147.423996,12,OC,PG,PG-MRL,Manus Island,yes,AYMO,MAS,
31981,AYMR,small_airport,Moro Airport,-6.363329887,143.2380066,2740,OC,PG,PG-SHM,Moro,yes,AYMR,MXH,
31911,AYMS,small_airport,Misima Island Airport,-10.6892004,152.8379974,26,OC,PG,PG-MBA,Misima Island,yes,AYMS,MIS,
308796,AYMW,small_airport,Marawaka Airport,-6.9736,145.8849,6050,OC,PG,PG-EHG,Marawaka,no,AYMW,MWG,MWK
316543,AYNA,small_airport,Nankina Airport,-5.837,146.4533,5800,OC,PG,PG-MPM,Gwarawon,no,AYNA,NKN,NKN
308173,AYNE,small_airport,Negarbo(Negabo) Airport,-6.567778,144.703058,4500,OC,PG,PG-CPK,Negarbo,no,AYNE,GBF,NBO
308139,AYNG,small_airport,Manguna Airport,-5.577778,151.792333,187,OC,PG,PG-EBR,Manguna,no,AYNG,MFO,MGA
311620,AYNM,small_airport,Kasonombe Airport,-6.3819,146.9859,5800,OC,PG,PG-MPL,Kasonombe,no,AYNM,KSB,KNB
308583,AYNO,small_airport,Nomane Airport,-6.32183,145.070667,6032,OC,PG,PG-CPK,Namane,no,AYNO,NMN,NOM
313487,AYNY,small_airport,Nambaiyufa Airport,-6.2412,145.2424,5550,OC,PG,PG-CPK,Nambaiyufa,no,AYNY,NBA,NBF
66,AYNZ,medium_airport,Nadzab Airport,-6.569803,146.725977,239,OC,PG,PG-MPL,Lae,yes,AYNZ,LAE,
313220,AYOE,small_airport,Konge Airport,-6.2239,147.2152,5900,OC,PG,PG-MPL,Konge,no,AYOE,KGB,KGE
311909,AYOJ,small_airport,Oksapmin Airport,-5.2261,142.2259,5140,OC,PG,PG-SAN,Oksapmin,no,AYOJ,OKP,OKN
313218,AYOK,small_airport,Komako Airport,-7.3984,145.8827,3960,OC,PG,PG-GPK,Komako,no,AYOK,HOC,KMA
311706,AYOQ,small_airport,Komaio Airport,-7.2714,143.5952,28,OC,PG,PG-GPK,Komaio,no,AYOQ,KCJ,KOI
313288,AYOW,small_airport,Koroba Airport,-5.6952,142.7441,5638,OC,PG,PG-HE,Koroba,no,AYOW,KDE,
331003,AYOY,small_airport,Open Bay Airport,-4.794727,151.696195,33,OC,PG,PG-EBR,Maitanakunai,no,AYOY,OPB,OBY
311954,AYPC,small_airport,Pangoa Airport,-7.0226,141.5605,60,OC,PG,PG-WPD,Pangoa,no,AYPC,PGB,PGA
316621,AYPG,small_airport,Pangia Airport,-6.386,144.1084,5340,OC,PG,PG-SHM,Pangia,no,AYPG,PGN,PNA
312804,AYPO,small_airport,Mapoda Airport,-7.979,143.1694,45,OC,PG,PG-WPD,Mapoda,no,AYPO,MPF,MPO
312000,AYPQ,small_airport,Pumani Airport,-9.7469,149.4766,427,OC,PG,PG-MBA,Pumani,no,AYPQ,PMN,PMN
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380356,147.2200012,146,OC,PG,PG-NCD,Port Moresby,yes,AYPY,POM,
312128,AYQO,small_airport,Sopu Airport,-8.3038,147.1659,6580,OC,PG,PG-CPM,Sopu,no,AYQO,SPH,SOPU
312022,AYQS,small_airport,Sialum Airport,-6.0908,147.5955,170,OC,PG,PG-MPL,Sialum,no,AYQS,SXA,SLU
307082,AYRG,small_airport,Rumginae Airport,-5.897222222,141.2716667,160,OC,PG,PG-WPD,,no,AYRG,RMN,RMG
308137,AYRI,small_airport,Karimui Airport,-6.4921,144.823,3640,OC,PG,PG-CPK,Karimui,no,AYRI,KMR,KRI
313207,AYRM,small_airport,Maramuni Airport,-5.13,143.4829,5160,OC,PG,PG-EPW,Maramuni,no,AYRM,MWI,MAR
311745,AYRV,small_airport,May River Airstrip,-4.3615,141.785,107,OC,PG,PG-ESW,May River,no,AYRV,MRH,MRV
307595,AYSA,small_airport,Suabi Airport,-6.104444444,142.2783333,465,OC,PG,PG-WPD,,no,AYSA,SBE,SUA
307120,AYSE,small_airport,Simberi Airport,-2.662222222,151.9977778,10,OC,PG,PG-NIK,Simberi Island,no,AYSE,NIS,SBI
307114,AYSG,small_airport,Sila Airport,-9.073555556,148.38925,2230,OC,PG,PG-NPP,Sila Mission,no,AYSG,SIL,SILA
312961,AYSH,small_airport,Sabah Airport,-5.5765,155.0489,10,OC,PG,PG-NSB,Sabah,no,AYSH,SBV,SAB
307115,AYSJ,small_airport,Simbai Airport,-5.278611111,144.5447222,5804,OC,PG,PG-MPM,Simbai,no,AYSJ,SIM,SAI
313471,AYSO,small_airport,Selbang Airport,-5.315,141.752,5130,OC,PG,PG-WPD,Selbang,no,AYSO,SBC,SEL
314638,AYSQ,small_airport,Sepik Plains Airport,-3.8821,143.6734,230,OC,PG,PG-ESW,Sepik Plains,no,AYSQ,SPV,SPP
315130,AYSV,small_airport,Sauren Airport,-5.9701,148.8543,46,OC,PG,PG-WBK,Sauren,no,AYSV,SXW,SAU
313953,AYSX,small_airport,Masa Airport,-6.345,147.591,5900,OC,PG,PG-MPL,Masa,no,AYSX,MBV,MASA
32451,AYTA,small_airport,Tari Airport,-5.84499979,142.947998,5500,OC,PG,PG-HE,Tari,yes,AYTA,TIZ,
32425,AYTB,small_airport,Tabubil Airport,-5.27861,141.225998,1570,OC,PG,PG-WPD,Tabubil,yes,AYTB,TBG,
307594,AYTI,small_airport,Tapini Airport,-8.356666667,146.9891667,3100,OC,PG,PG-CPM,Tapini,yes,AYTI,TPI,TAP
68,AYTK,medium_airport,Tokua Airport,-4.340459824,152.3800049,49,OC,PG,PG-EBR,Kokopo,yes,AYTK,RAB,
307593,AYTN,small_airport,Tekin Airport,-5.243666667,142.1651944,5785,OC,PG,PG-SAN,Tekin,no,AYTN,TKW,TEK
309953,AYTP,small_airport,Tep Tep Airport,-5.9553,146.5595,7011,OC,PG,PG-MPM,Teptep,no,AYTP,TEP,TEP
312313,AYTS,small_airport,Tsewi Airport,-7.0695,146.1272,4185,OC,PG,PG-MPL,Tsewi,no,AYTS,TSW,TSE
312249,AYTT,small_airport,Tarakbits Airport,-5.614,141.0421,281,OC,PG,PG-WPD,Tarakbits,no,AYTT,TRJ,TRT
312256,AYTW,small_airport,Tawa Airport,-7.4463,146.1067,5020,OC,PG,PG-MPL,Tawa,no,AYTW,TWY,TAWA
312258,AYTZ,small_airport,Tekadu Airport,-7.6808,146.5503,1310,OC,PG,PG-MPL,Tekadu,no,AYTZ,TKB,TKD
301673,AYU,small_airport,Aiyura Airport,-6.338055556,145.9041667,5355,OC,PG,PG-EHG,Aiyura Valley,no,AYAY,AYU,AYU
312334,AYUC,small_airport,Umba Airport,-7.0214,145.966,5950,OC,PG,PG-MPL,Umba,no,AYUC,UMC,UMBA
312379,AYUE,small_airport,Uroubi Airport,-9.5162,148.5591,481,OC,PG,PG-NPP,Uroubi,no,AYUE,URU,URO
312336,AYUR,small_airport,Upiara Airport,-8.5411,142.6503,52,OC,PG,PG-WPD,Upiara,no,AYUR,UPR,UPA
312427,AYUZ,small_airport,Uvol Airport,-6.0178,150.9557,15,OC,PG,PG-EBR,Uvol,no,AYUZ,UVO,UVOL
314791,AYVL,small_airport,Talasea Airport,-5.2726,150.0089,44,OC,PG,PG-WBK,Talasea,no,AYVL,TLW,TLS
312309,AYVM,small_airport,Torembi Airport,-4.0165,143.1329,90,OC,PG,PG-ESW,Torembi,no,AYVM,TCJ,TBI
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,10,OC,PG,PG-SAN,Vanimo,yes,AYVN,VAI,
312307,AYVO,small_airport,Tonu Airport,-6.6552,155.4326,300,OC,PG,PG-NSB,Tonu,no,AYVO,TON,TONU
307286,AYWB,small_airport,Wabo Airport,-6.989444444,145.0751111,132,OC,PG,PG-GPK,Wabo,no,AYWB,WAO,WABO
70,AYWD,medium_airport,Wapenamanda Airport,-5.643300056,143.8950043,5889,OC,PG,PG-EPW,Wapenamanda,yes,AYWD,WBM,
316464,AYWF,small_airport,Wawoi Falls Airport,-6.9523,142.6557,370,OC,PG,PG-WPD,Wavoi Falls,no,AYWF,WAJ,WWF
71,AYWK,medium_airport,Wewak International Airport,-3.583830118,143.6690063,19,OC,PG,PG-ESW,Wewak,yes,AYWK,WWK,
307586,AYWO,small_airport,Wonenara Airport,-6.796861111,145.8919444,5028,OC,PG,PG-EHG,Wonenara,no,AYWO,WOA,WOA
320097,AYWQ,small_airport,Wakunai Airport,-5.8603,155.2223,20,OC,PG,PG-NSB,Wakunai,no,AYWQ,WKN,WAI
307291,AYWS,small_airport,Wasu Airport,-5.961709449,147.1982253,34,OC,PG,PG-MPL,Wasu,no,AYWS,WSU,WASU
307247,AYWT,small_airport,Woitape Airport,-8.545833333,147.2525,5200,OC,PG,PG-CPM,Fatima Mission,yes,AYWT,WTP,WTP
307290,AYWU,small_airport,Wau Airport,-7.345555556,146.7186111,3600,OC,PG,PG-MPL,Wau,no,AYWU,WUG,WAU
311042,AYXE,small_airport,Yeva Airport,-7.548,146.188,4510,OC,PG,PG-MPL,Yeva,no,AYXE,YVD,YEVA
312056,AYXI,small_airport,Sim Airport,-7.75,146.9273,5460,OC,PG,PG-MPL,Sim,no,AYXI,SMJ,SIM
316476,AYXW,small_airport,Weam Airport,-8.6184,141.1381,50,OC,PG,PG-WPD,Weam,no,AYXW,WEP,WEAM
300786,AYY,seaplane_base,Arugam Bay SPB,6.86,81.82388889,,AS,LK,LK-5,Pottuvil,no,,AYY,
313341,AYYE,small_airport,Yalumet Airport,-6.09,147.0117,2600,OC,PG,PG-MPL,Yalumet,no,AYYE,KYX,YLT
312469,AYYR,small_airport,Yasuru Airport,-6.6015,146.1813,1520,OC,PG,PG-MPL,Yasuru,yes,AYYR,KSX,YAS
301768,AYZ,closed,Zahn's Airport,40.71,-73.4,,NA,US,US-NY,Amityville,no,,AYZ,
315022,AYZM,small_airport,Wasum Airport,-6.0491,149.337,175,OC,PG,PG-WBK,Wasum,no,AYZM,WUM,WSM
44941,AZ-0001,medium_airport,Zabrat Airport,40.49554222,49.97680664,36,AS,AZ,AZ-BA,Baku,no,UBTT,ZXT,
44952,AZ-0011,small_airport,Fizuli Airport,39.594578,47.196128,1209,AS,AZ,AZ-FUZ,Fizuli,no,UBBF,FZL,
16403,AZ15,heliport,Lava Falls Heliport,36.1916008,-113.0920029,1720,NA,US,US-AZ,Supai Village,no,AZ15,HAE,AZ15
301690,AZB,small_airport,Amazon Bay Airport,-10.29916667,149.3383333,12,OC,PG,PG-CPM,,no,,AZB,AZB
349715,AZJ,small_airport,Zhenjiang Dalu Airport,32.23649,119.718683,16,AS,CN,CN-32,Zhenjiang,no,,AZJ,
301840,BAJ,small_airport,Bali Airport,-4.883333333,149.1333333,90,OC,PG,PG-WBK,Unea Island,no,,BAJ,BALI
313775,BAP,closed,Baibara Airport,-10.3432,149.6414,15,OC,PG,PG-CPM,Nabai,no,,BAP,
301857,BCJ,closed,Baca Grande Airfield,37.96477778,-105.7766667,7620,NA,US,US-CO,Crestone,no,,BCJ,
301858,BCP,small_airport,Bambu Airport,-5.863611111,146.4925,6790,OC,PG,PG-MPM,Bambu,no,AYBC,BCP,BAM
27301,BCW,medium_airport,Benguera Island Airport,-21.85330009,35.43830109,,AF,MZ,MZ-I,Benguera Island,yes,,BCW,
301872,BCZ,small_airport,Milyakburra Airport,-13.78083333,136.2016667,85,OC,AU,AU-NT,Bickerton Island,no,,BCZ,YBIC
16495,BDH,small_airport,Willmar Municipal Airport John L Rice Field (2006),45.11769867,-95.13040161,1126,NA,US,US-MN,Willmar,no,KBDH,ILL,BDH
301874,BDZ,small_airport,Baindoung Airport,-6.347222222,146.9422222,4400,OC,PG,PG-MPL,,no,AYBG,BDZ,BDO
312756,BEA,closed,Bereina Airport,-8.64,146.5083,58,OC,PG,PG-CPM,Bereina Mission,no,,BEA,
31597,BG-HKV,small_airport,Malevo Airport,41.87179947,25.60479927,600,EU,BG,BG-26,Haskovo,no,,HKV,
111,BG-JAM,medium_airport,Bezmer Air Base,42.45489883,26.35219955,509,EU,BG,BG-28,Yambol,no,LBIA,JAM,
31697,BGAA,medium_airport,Aasiaat Airport,68.72180176,-52.78469849,74,NA,GL,GL-U-A,Aasiaat,yes,BGAA,JEG,
43214,BGAG,heliport,Aappilattoq (Qaasuitsup) Heliport,72.88703,-55.596287,42,NA,GL,GL-U-A,Qaasuitsup,yes,BGAG,AOQ,AAP
42247,BGAM,heliport,Tasiilaq Heliport,65.612296,-37.618335,24,NA,GL,GL-U-A,Tasiilaq,yes,BGAM,AGM,AGM
35286,BGAT,heliport,Attu Heliport,67.94066286,-53.62186968,32,NA,GL,GL-U-A,Attu,yes,BGAT,QGQ,
113,BGBW,medium_airport,Narsarsuaq Airport,61.16049957,-45.42599869,112,NA,GL,GL-U-A,Narsarsuaq,yes,BGBW,UAK,
35299,BGCH,heliport,Qasigiannguit Heliport,68.82281555,-51.17344737,70,NA,GL,GL-U-A,Qasigiannguit,yes,BGCH,JCH,
30839,BGCO,small_airport,Neerlerit Inaat Airport,70.74310303,-22.65049934,45,NA,GL,GL-U-A,Neerlerit Inaat,yes,BGCO,CNP,
312829,BGDU,closed,Dundas Airport,76.525,-68.8,200,NA,GL,GL-U-A,Pituffik,no,BGDU,DUN,
44052,BGET,heliport,Eqalugaarsuit Heliport,60.61971965,-45.91406196,9,NA,GL,GL-U-A,Eqalugaarsuit,yes,BGET,QFG,
114,BGGH,medium_airport,Godthaab / Nuuk Airport,64.19090271,-51.67810059,283,NA,GL,GL-U-A,Nuuk,yes,BGGH,GOH,
35300,BGGN,heliport,Qeqertarsuaq Heliport,69.25118199,-53.51487637,9,NA,GL,GL-U-A,Qeqertarsuaq Airport,yes,BGGN,JGO,
44054,BGIG,heliport,Iginniarfik,68.14722559,-53.17352772,50,NA,GL,GL-U-A,Iginniarfik,yes,BGIG,QFI,
35290,BGIK,heliport,Ikerassaarsuk Heliport,68.14088101,-53.44145894,165,NA,GL,GL-U-A,Ikerassaarsuk,yes,BGIK,QRY,
35291,BGIL,heliport,Ilimanaq Heliport,69.080915,-51.11431539,52,NA,GL,GL-U-A,Ilimanaq,yes,BGIL,XIQ,
44056,BGIN,heliport,Innarsuit Heliport,73.199895,-56.010817,95,NA,GL,GL-U-A,Innarsuit,yes,BGIN,IUI,INN
44057,BGIS,heliport,Isortoq Heliport,65.547792,-38.976552,92,NA,GL,GL-U-A,Isortoq,yes,BGIS,IOQ,ISO
35289,BGIT,heliport,Ikamiut Heliport,68.6342531,-51.83226228,49,NA,GL,GL-U-A,Ikamiut,yes,BGIT,QJI,
35298,BGJH,heliport,Qaqortoq Heliport,60.71568416,-46.02991864,53,NA,GL,GL-U-A,Qaqortoq,yes,BGJH,JJU,
31694,BGJN,small_airport,Ilulissat Airport,69.24320221,-51.05709839,95,NA,GL,GL-U-A,Ilulissat,yes,BGJN,JAV,
35292,BGKA,heliport,Kangaatsiaq Heliport,68.31265749,-53.46020758,17,NA,GL,GL-U-A,Kangaatsiaq,yes,BGKA,QPW,
31786,BGKK,medium_airport,Kulusuk Airport,65.57360077,-37.12360001,117,NA,GL,GL-U-A,Kulusuk,yes,BGKK,KUS,
44060,BGKM,heliport,Kuummiut Heliport,65.863935,-36.997919,89,NA,GL,GL-U-A,Kuummiut,yes,BGKM,KUZ,KMT
43218,BGKQ,heliport,Kullorsuaq Heliport,74.57805,-57.226828,148,NA,GL,GL-U-A,Kullorsuaq,yes,BGKQ,KHQ,KLQ
43217,BGKS,heliport,Kangersuatsiaq Heliport,72.381092,-55.536586,112,NA,GL,GL-U-A,Kangersuatsiaq,yes,BGKS,KGQ,KAQ
35293,BGKT,heliport,Kitsissuarsuit Heliport,68.857926,-53.12329531,18,NA,GL,GL-U-A,Kitsissuarsuit,yes,BGKT,QJE,
31711,BGMQ,small_airport,Maniitsoq Airport,65.41249847,-52.93939972,91,NA,GL,GL-U-A,Maniitsoq,yes,BGMQ,JSU,
35294,BGNN,heliport,Nanortalik Heliport,60.14188398,-45.23297668,17,NA,GL,GL-U-A,Nanortalik,no,BGNN,JNN,
35295,BGNS,heliport,Narsaq Heliport,60.91728273,-46.05992317,83,NA,GL,GL-U-A,Narsaq,yes,BGNS,JNS,
44063,BGNT,heliport,Niaqornat Heliport,70.789385,-53.662945,10,NA,GL,GL-U-A,Niaqornat,yes,BGNT,NIQ,NIA
43220,BGNU,heliport,Nuussuaq Heliport,74.109853,-57.065037,184,NA,GL,GL-U-A,Nuussuaq,yes,BGNU,NSQ,NUS
312228,BGP,closed,Bongo Airport,-2.1713,10.2088,120,AF,GA,GA-8,Bongo,no,,BGP,
44065,BGPT,small_airport,Paamiut Airport,62.01473618,-49.67093658,120,NA,GL,GL-U-A,Paamiut,yes,BGPT,JFR,
43221,BGQE,heliport,Qeqertaq Heliport,69.99586111,-51.30091667,69,NA,GL,GL-U-A,Qeqertaq,yes,BGQE,QQT,
32004,BGQQ,small_airport,Qaanaaq Airport,77.48860168,-69.38870239,51,NA,GL,GL-U-A,Qaanaaq,yes,BGQQ,NAQ,
44058,BGSC,heliport,Ittoqqortoormiit Heliport,70.48822882,-21.97167993,238,NA,GL,GL-U-A,Ittoqqortoormiit,yes,BGSC,OBY,
115,BGSF,medium_airport,Kangerlussuaq Airport,67.0122219,-50.71160316,165,NA,GL,GL-U-A,Kangerlussuaq,yes,BGSF,SFJ,
44070,BGSI,heliport,Siorapaluk Heliport,77.786517,-70.638657,102,NA,GL,GL-U-A,Siorapaluk,yes,BGSI,SRK,SIO
323783,BGSO,heliport,Saarloq Heliport,60.537778,-46.024722,,NA,GL,GL-U-A,,no,BGSO,QOQ,
31700,BGSS,medium_airport,Sisimiut Airport,66.95130157,-53.72930145,33,NA,GL,GL-U-A,Sisimiut,yes,BGSS,JHS,
44068,BGSV,heliport,Savissivik Heliport,76.018613,-65.117683,24,NA,GL,GL-U-A,Savissivik,yes,BGSV,SVR,SAV
44075,BGTA,heliport,Tasiusaq (Qaasuitsup) Heliport,73.373055,-56.06028,181,NA,GL,GL-U-A,Upernavik,no,BGTA,TQA,
116,BGTL,medium_airport,Thule Air Base,76.53119659,-68.70320129,251,NA,GL,GL-U-A,Thule,yes,BGTL,THU,
44076,BGTN,heliport,Tiniteqilaaq Heliport,65.892027,-37.783409,15,NA,GL,GL-U-A,Tiniteqilaaq,yes,BGTN,TQI,TNT
31713,BGUK,small_airport,Upernavik Airport,72.79019928,-56.13059998,414,NA,GL,GL-U-A,Upernavik,yes,BGUK,JUV,
43225,BGUM,heliport,Uummannaq Heliport,70.68042793,-52.11163044,50,NA,GL,GL-U-A,Uummannaq,yes,BGUM,UMD,
31709,BGUQ,small_airport,Qaarsut Airport,70.73419952,-52.69620132,289,NA,GL,GL-U-A,Uummannaq,yes,BGUQ,JQA,
43223,BGUT,heliport,Ukkusissat Heliport,71.049438,-51.890016,223,NA,GL,GL-U-A,Ukkusissat,yes,BGUT,JUK,UKK
